ride_id,rideable_type,started_at,ended_at,trip_duration,day_of_week,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
86DB2BC5F2660A79,classic_bike,16/11/2024 22:32,16/11/2024 22:45,0:13:07,6,Dayton St & North Ave,13058,Orleans St & Hubbard St,636,41.91057803,-87.64942193,41.890028,-87.636618,member
415430E748251334,classic_bike,20/11/2024 21:33,20/11/2024 21:52,0:18:25,3,Sheffield Ave & Wrightwood Ave,TA1309000023,Leavitt St & Belmont Ave,KA17018068,41.928712,-87.653833,41.939354,-87.683282,member
FB041BC0EBB3C32E,classic_bike,8/11/2024 13:08,8/11/2024 13:17,0:08:42,5,Aberdeen St & Monroe St,13156,Eckhart Park,13289,41.880419,-87.655519,41.89637337,-87.66098386,member
7BE9767F35662F12,classic_bike,10/11/2024 15:32,10/11/2024 15:38,0:06:17,7,Daley Center Plaza,TA1306000010,Orleans St & Hubbard St,636,41.884241,-87.629634,41.890028,-87.636618,member
65BFECFE6083E3B6,classic_bike,23/11/2024 10:08,23/11/2024 10:39,0:31:38,6,Talman Ave & Addison St,15632,Clark St & Bryn Mawr Ave,KA1504000151,41.94663583,-87.69461476,41.983593,-87.669154,member
FC6450A956F32DD3,classic_bike,26/11/2024 15:41,26/11/2024 15:56,0:14:54,2,Mies van der Rohe Way & Chicago Ave,13338,Eckhart Park,13289,41.89694463,-87.62175769,41.89637337,-87.66098386,member
7F2CDBEB36CC300C,classic_bike,27/11/2024 13:21,27/11/2024 13:35,0:13:47,3,Mies van der Rohe Way & Chicago Ave,13338,Eckhart Park,13289,41.89694463,-87.62175769,41.89637337,-87.66098386,member
50AB97F442D71A25,electric_bike,25/11/2024 19:17,25/11/2024 19:23,0:05:58,1,Sheridan Rd & Montrose Ave,TA1307000107,Halsted St & Roscoe St,TA1309000025,41.96167,-87.65464,41.94367,-87.64895,member
0D88361EF60C88B2,classic_bike,12/11/2024 17:51,12/11/2024 18:09,0:18:25,2,Wabash Ave & Grand Ave,TA1307000117,Clark St & Armitage Ave,13146,41.891466,-87.626761,41.918306,-87.636282,member
B9832AFAEE5868AD,classic_bike,4/11/2024 16:30,4/11/2024 16:51,0:21:46,1,State St & Randolph St,TA1305000029,Aberdeen St & Jackson Blvd,13157,41.88462107,-87.62783423,41.87772613,-87.65478743,member
07DD28FE82EA9EFC,electric_bike,2/11/2024 20:49,2/11/2024 20:51,0:02:52,6,Elizabeth St & Randolph St,23001,Aberdeen St & Jackson Blvd,13157,41.884336,-87.658902,41.87772613,-87.65478743,member
6524E92B2AC4914C,electric_bike,13/11/2024 11:35,13/11/2024 11:49,0:14:51,3,Calumet Ave & 33rd St,13217,Wentworth Ave & Cermak Rd*,chargingstx07,41.8349,-87.61793,41.85321442,-87.6318723,member
397927083D1B9EBC,classic_bike,8/11/2024 7:29,8/11/2024 7:54,0:24:22,5,Central Park Ave & Bloomingdale Ave,18017,Walsh Park,18067,41.914166,-87.716755,41.91461,-87.667968,member
9DD3EF76A617D256,electric_bike,5/11/2024 20:40,5/11/2024 20:46,0:06:31,2,Broadway & Cornelia Ave,13278,Sheridan Rd & Montrose Ave,TA1307000107,41.945529,-87.646439,41.96167,-87.65464,member
E42DB6EABA1F8E5E,electric_bike,11/11/2024 15:43,11/11/2024 15:48,0:04:55,1,Broadway & Cornelia Ave,13278,Clark St & Wellington Ave,TA1307000136,41.94550729,-87.64647496,41.93649682,-87.64753866,member
872F36BB71956B44,electric_bike,19/11/2024 16:32,19/11/2024 16:38,0:05:26,2,Western Ave & Winnebago Ave,13068,Walsh Park,18067,41.91552,-87.687022,41.91461,-87.667968,member
FAD11422B871DB92,classic_bike,25/11/2024 17:47,25/11/2024 17:51,0:04:21,1,Clark St & Wrightwood Ave,TA1305000014,Clark St & Wellington Ave,TA1307000136,41.929546,-87.643118,41.93649682,-87.64753866,member
EC00ED1E0401CC99,classic_bike,17/11/2024 14:14,17/11/2024 14:51,0:37:42,7,Clinton St & Lake St,13021,Wentworth Ave & Cermak Rd*,chargingstx07,41.885637,-87.641823,41.85321442,-87.6318723,casual
FFF81A53589156C3,classic_bike,24/11/2024 23:51,25/11/2024 0:13,0:22:12,1,Clark St & Winnemac Ave,TA1309000035,Halsted St & Roscoe St,TA1309000025,41.97334764,-87.66785547,41.94367,-87.64895,member
92AD619A630DFF78,classic_bike,20/11/2024 8:21,20/11/2024 8:36,0:14:52,3,Canal St & Jackson Blvd,13138,Rush St & Hubbard St,KA1503000044,41.878125,-87.639968,41.890173,-87.626185,member
10D0E47BB20180FC,classic_bike,7/11/2024 10:33,7/11/2024 10:45,0:12:40,4,Canal St & Jackson Blvd,13138,Rush St & Hubbard St,KA1503000044,41.878125,-87.639968,41.890173,-87.626185,member
382798B38F3F853F,classic_bike,15/11/2024 8:20,15/11/2024 8:38,0:17:44,5,Canal St & Jackson Blvd,13138,Rush St & Hubbard St,KA1503000044,41.878125,-87.639968,41.890173,-87.626185,member
A529DC0639202480,electric_bike,15/11/2024 22:12,15/11/2024 22:27,0:15:38,5,Dayton St & North Ave,13058,Western Ave & Grace St,431,41.91057803,-87.64942193,41.95039,-87.688234,member
FF57093ACD5F92A3,classic_bike,1/11/2024 11:14,1/11/2024 11:17,0:03:23,5,Greenview Ave & Jarvis Ave,520,Clark St & Jarvis Ave,517,42.015962,-87.66857,42.015963,-87.675005,member
7EE13EBB85C46825,classic_bike,28/11/2024 10:02,28/11/2024 10:05,0:02:38,4,Greenview Ave & Jarvis Ave,520,Clark St & Jarvis Ave,517,42.015962,-87.66857,42.015963,-87.675005,member
B41871CB5F68D280,electric_bike,8/11/2024 6:32,8/11/2024 6:46,0:13:52,5,Leavitt St & North Ave,TA1308000005,Rush St & Hubbard St,KA1503000044,41.910533,-87.682308,41.890173,-87.626185,member
B175C30E7CA86EAC,classic_bike,19/11/2024 16:08,19/11/2024 17:00,0:51:52,2,Winthrop Ave & Lawrence Ave,TA1308000021,Sheridan Rd & Montrose Ave,TA1307000107,41.968812,-87.657659,41.96167,-87.65464,member
68276B0CAA9DC667,classic_bike,26/11/2024 16:41,26/11/2024 16:43,0:02:44,2,Wilton Ave & Belmont Ave,TA1307000134,Halsted St & Roscoe St,TA1309000025,41.94023192,-87.65294373,41.94367,-87.64895,member
5CDE6D9EAE3D2D09,classic_bike,27/11/2024 8:01,27/11/2024 8:04,0:03:23,3,Aberdeen St & Randolph St,18062,Aberdeen St & Jackson Blvd,13157,41.884114,-87.654264,41.87772613,-87.65478743,casual
D3EFB6BE2B379A95,classic_bike,15/11/2024 18:22,15/11/2024 18:35,0:12:59,5,Wilton Ave & Belmont Ave,TA1307000134,Clark St & Wellington Ave,TA1307000136,41.94023192,-87.65294373,41.93649682,-87.64753866,casual
112EBD106297BD72,electric_bike,16/11/2024 0:49,16/11/2024 0:54,0:05:32,6,Larrabee St & Webster Ave,13193,Clark St & Wellington Ave,TA1307000136,41.921822,-87.64414,41.93649682,-87.64753866,casual
A2895F41E8E52BE8,electric_bike,17/11/2024 8:27,17/11/2024 8:30,0:02:43,7,Aberdeen St & Randolph St,18062,Aberdeen St & Jackson Blvd,13157,41.884114,-87.654264,41.87772613,-87.65478743,casual
CDAFC497DE167221,classic_bike,16/11/2024 11:55,16/11/2024 12:04,0:09:02,6,Kingsbury St & Kinzie St,KA1503000043,Rush St & Hubbard St,KA1503000044,41.88917683,-87.63850577,41.890173,-87.626185,casual
EDDD3C71BD230E7C,classic_bike,2/11/2024 13:50,2/11/2024 13:57,0:06:41,6,Larrabee St & Webster Ave,13193,Clark St & Armitage Ave,13146,41.921822,-87.64414,41.918306,-87.636282,casual
9639B797BBD8C8A0,classic_bike,16/11/2024 2:23,16/11/2024 2:34,0:10:41,6,Ashland Ave & Wrightwood Ave,13296,Clark St & Wellington Ave,TA1307000136,41.92883,-87.668507,41.93649682,-87.64753866,member
B5E39152B47D58C5,electric_bike,1/11/2024 21:28,1/11/2024 21:43,0:15:13,5,Sheffield Ave & Fullerton Ave,TA1306000016,Sheridan Rd & Montrose Ave,TA1307000107,41.9247807,-87.653626,41.96167,-87.65464,member
89921E57A4059937,classic_bike,16/11/2024 12:45,16/11/2024 12:53,0:08:21,6,Clarendon Ave & Junior Ter,13389,Halsted St & Roscoe St,TA1309000025,41.961004,-87.649603,41.94367,-87.64895,member
8456722968252174,electric_bike,19/11/2024 13:56,19/11/2024 14:03,0:07:24,2,Clark St & Grace St,TA1307000127,Halsted St & Roscoe St,TA1309000025,41.95078,-87.659172,41.94367,-87.64895,member
9C0F042CE269CE94,electric_bike,4/11/2024 12:12,4/11/2024 12:15,0:03:44,1,,,Sheridan Rd & Montrose Ave,TA1307000107,41.96,-87.65,41.96167,-87.65464,member
C337055C53CC7A39,electric_bike,21/11/2024 16:12,21/11/2024 16:21,0:08:49,4,,,Halsted St & Roscoe St,TA1309000025,41.97,-87.66,41.94367,-87.64895,member
5917EE357D4C960C,electric_bike,18/11/2024 9:42,18/11/2024 9:48,0:05:35,1,,,Clark St & Armitage Ave,13146,41.91,-87.65,41.918306,-87.636282,member
6E45243876F76BC3,electric_bike,15/11/2024 17:14,15/11/2024 17:27,0:12:50,5,,,Aberdeen St & Jackson Blvd,13157,41.88,-87.63,41.87772613,-87.65478743,casual
67A56A543672B57A,electric_bike,15/11/2024 14:00,15/11/2024 14:13,0:13:10,5,,,Walsh Park,18067,41.91,-87.68,41.91461,-87.667968,casual
62AC110A4DE7BF6D,electric_bike,16/11/2024 19:38,16/11/2024 20:03,0:24:24,6,,,Halsted St & Roscoe St,TA1309000025,41.89,-87.67,41.94367,-87.64895,member
B68529B4E6B675D8,electric_bike,21/11/2024 5:55,21/11/2024 6:15,0:20:40,4,,,Rush St & Hubbard St,KA1503000044,41.92,-87.69,41.890173,-87.626185,member
25E1A1C93E942952,classic_bike,13/11/2024 17:07,13/11/2024 17:29,0:22:11,3,Richmond St & Lincoln Ave,21452,Monticello Ave & Irving Park Rd,KA1504000139,41.9881174,-87.7031754,41.95400484,-87.71912818,member
70E6FF8F025D68AF,electric_bike,17/11/2024 13:25,17/11/2024 13:40,0:14:28,7,,,Rush St & Hubbard St,KA1503000044,41.91,-87.63,41.890173,-87.626185,member
CCF9791711C39CDA,electric_bike,14/11/2024 17:10,14/11/2024 17:13,0:02:57,4,,,Clark St & Armitage Ave,13146,41.91,-87.64,41.918306,-87.636282,member
6ED392584A08A3E8,electric_bike,11/11/2024 7:23,11/11/2024 7:33,0:09:58,1,,,Walsh Park,18067,41.92,-87.71,41.91461,-87.667968,member
DA1F4BB104B9B128,classic_bike,7/11/2024 11:52,7/11/2024 13:00,1:07:43,4,Michigan Ave & Ida B Wells Dr,TA1305000010,Clark St & Armitage Ave,13146,41.876203,-87.624464,41.918306,-87.636282,casual
93E77C6CADAF8724,classic_bike,16/11/2024 14:53,16/11/2024 14:57,0:04:46,6,Desplaines St & Jackson Blvd,15539,Aberdeen St & Jackson Blvd,13157,41.8781189,-87.6439476,41.87772613,-87.65478743,member
23AEB49BE6D4BA71,electric_bike,18/11/2024 17:31,18/11/2024 17:39,0:07:27,1,Kimball Ave & Belmont Ave,KA150400009X,Kilbourn Ave & Roscoe St,21360,41.93939395,-87.71206766,41.942722,-87.739557,member
8C06750363FE51A1,classic_bike,18/11/2024 18:00,18/11/2024 18:24,0:24:37,1,McClurg Ct & Ohio St,TA1306000029,Halsted St & Roscoe St,TA1309000025,41.89259212,-87.61728913,41.94367,-87.64895,member
FFC11115B8C98216,electric_bike,10/11/2024 11:26,10/11/2024 11:34,0:07:52,7,Stockton Dr & Wrightwood Ave,13276,Clark St & Armitage Ave,13146,41.93132,-87.638742,41.918306,-87.636282,member
A560CE7F9212D5D5,classic_bike,20/11/2024 15:55,20/11/2024 16:06,0:11:11,3,Rush St & Cedar St,KA1504000133,Clark St & Armitage Ave,13146,41.9023087,-87.62769053,41.918306,-87.636282,member
21A42DBA4F9E2F5F,classic_bike,19/11/2024 19:52,19/11/2024 20:03,0:11:28,2,Broadway & Belmont Ave,13277,Sheridan Rd & Montrose Ave,TA1307000107,41.940106,-87.645451,41.96167,-87.65464,member
176C91DD061EDF29,classic_bike,12/11/2024 16:27,12/11/2024 16:34,0:07:18,2,Milwaukee Ave & Grand Ave,13033,Aberdeen St & Jackson Blvd,13157,41.891578,-87.648384,41.87772613,-87.65478743,member
9D97FAAB2970FC3D,classic_bike,14/11/2024 21:34,14/11/2024 21:37,0:03:28,4,Drake Ave & Addison St,KA1504000142,Monticello Ave & Irving Park Rd,KA1504000139,41.947326,-87.717582,41.95400484,-87.71912818,casual
CFE45F0CC86C1429,electric_bike,25/11/2024 23:41,25/11/2024 23:44,0:03:28,1,Clark St & Chicago Ave,13303,Rush St & Hubbard St,KA1503000044,41.89675,-87.63089,41.890173,-87.626185,member
6C960DEB4F78854E,electric_bike,31/12/2024 1:38,31/12/2024 1:48,0:10:11,2,Halsted St & Roscoe St,TA1309000025,Clark St & Winnemac Ave,TA1309000035,41.9436315,-87.6490833,41.97334764,-87.66785547,member
C0913EEB2834E7A2,classic_bike,21/12/2024 18:41,21/12/2024 18:47,0:06:07,6,Clark St & Wellington Ave,TA1307000136,Halsted St & Roscoe St,TA1309000025,41.93649682,-87.64753866,41.9436315,-87.6490833,member
848A37DD4723078A,classic_bike,21/12/2024 11:41,21/12/2024 11:52,0:11:43,6,Sheridan Rd & Montrose Ave,TA1307000107,Broadway & Barry Ave,13137,41.96167,-87.65464,41.93758232,-87.64409781,member
3FA09C762ECB48BD,electric_bike,26/12/2024 13:07,26/12/2024 13:10,0:03:27,4,Aberdeen St & Jackson Blvd,13157,Green St & Randolph St*,chargingstx3,41.87772613,-87.65478743,41.88360166,-87.64862671,member
E60317ADD1A87488,electric_bike,13/12/2024 15:17,13/12/2024 15:27,0:09:38,5,Paulina St & Flournoy St,KA1504000104,Fairfield Ave & Roosevelt Rd,KA1504000102,41.87306109,-87.66913489,41.866624,-87.694521,member
A83DBA54802B4618,electric_bike,8/12/2024 3:24,8/12/2024 3:33,0:08:35,7,Ravenswood Ave & Lawrence Ave,TA1309000066,Kedzie Ave & Leland Ave,KA1504000126,41.968445,-87.674226,41.96668636,-87.70805198,member
D3D6DAF0AB53F245,electric_bike,8/12/2024 18:56,8/12/2024 19:04,0:07:33,7,Paulina St & Flournoy St,KA1504000104,Fairfield Ave & Roosevelt Rd,KA1504000102,41.87306109,-87.66913489,41.866624,-87.694521,member
3309E4E902565E04,electric_bike,9/12/2024 16:26,9/12/2024 16:33,0:07:16,1,Paulina St & Flournoy St,KA1504000104,Fairfield Ave & Roosevelt Rd,KA1504000102,41.87306109,-87.66913489,41.866624,-87.694521,member
805D6F3B51AD91AF,electric_bike,19/12/2024 16:30,19/12/2024 16:44,0:14:06,4,Paulina St & Flournoy St,KA1504000104,Michigan Ave & 18th St,13150,41.87306109,-87.66913489,41.857926,-87.624336,member
8560580463C7E866,electric_bike,21/12/2024 6:38,21/12/2024 6:41,0:02:55,6,Rockwell St & Archer Ave,21379,Leavitt St & Archer Ave,KA1503000068,41.82272,-87.68982,41.82879202,-87.68060446,member
10BB8E0B23F267E7,electric_bike,28/12/2024 6:28,28/12/2024 6:30,0:02:28,6,Rockwell St & Archer Ave,21379,Leavitt St & Archer Ave,KA1503000068,41.82272,-87.68982,41.82879202,-87.68060446,member
C448A2AA3B4B5FBF,electric_bike,26/12/2024 13:54,26/12/2024 14:02,0:07:28,4,Damen Ave & Foster Ave,KA1504000149,Ravenswood Ave & Berteau Ave,TA1309000018,41.97581098,-87.6795099,41.957921,-87.673567,casual
64C4DF768EE87149,classic_bike,25/12/2024 23:59,26/12/2024 0:10,0:11:18,4,Rockwell St & Archer Ave,21379,Hoyne Ave & 47th St,KA1504000091,41.82272,-87.68982,41.808227,-87.67718,casual
85DF6C5DF9B938F3,classic_bike,11/12/2024 11:09,11/12/2024 11:13,0:03:38,3,Damen Ave & Leland Ave,TA1307000158,Damen Ave & Foster Ave,KA1504000149,41.967081,-87.679076,41.97581098,-87.6795099,member
1138DA7008BB8E07,classic_bike,5/12/2024 11:07,5/12/2024 11:11,0:04:37,4,Damen Ave & Leland Ave,TA1307000158,Damen Ave & Foster Ave,KA1504000149,41.967081,-87.679076,41.97581098,-87.6795099,member
CCDF19B04142D48C,classic_bike,16/12/2024 11:45,16/12/2024 11:49,0:04:43,1,Damen Ave & Leland Ave,TA1307000158,Damen Ave & Foster Ave,KA1504000149,41.967081,-87.679076,41.97581098,-87.6795099,member
BFE885EE4564ED6B,electric_bike,17/12/2024 16:25,17/12/2024 16:30,0:05:36,2,Ravenswood Ave & Lawrence Ave,TA1309000066,Damen Ave & Foster Ave,KA1504000149,41.968445,-87.674226,41.97581098,-87.6795099,casual
BAA3F48DBCF7E925,classic_bike,3/12/2024 11:07,3/12/2024 11:11,0:03:40,2,Damen Ave & Leland Ave,TA1307000158,Damen Ave & Foster Ave,KA1504000149,41.967081,-87.679076,41.97581098,-87.6795099,member
7FDF23CD93FEF229,classic_bike,29/12/2024 1:14,29/12/2024 1:18,0:04:05,7,Damen Ave & Leland Ave,TA1307000158,Damen Ave & Foster Ave,KA1504000149,41.967081,-87.679076,41.97581098,-87.6795099,member
59EB6A7A67280C15,classic_bike,6/12/2024 10:55,6/12/2024 11:00,0:04:33,5,Damen Ave & Leland Ave,TA1307000158,Damen Ave & Foster Ave,KA1504000149,41.967081,-87.679076,41.97581098,-87.6795099,member
CF9994425032DBD2,classic_bike,7/12/2024 19:26,7/12/2024 19:41,0:15:42,6,Lincoln Ave & Byron St,23002,Damen Ave & Foster Ave,KA1504000149,41.952372,-87.677296,41.97581098,-87.6795099,member
C17A937D79ED1DF7,classic_bike,11/12/2024 19:48,11/12/2024 19:53,0:05:04,3,Ravenswood Ave & Lawrence Ave,TA1309000066,Damen Ave & Foster Ave,KA1504000149,41.968445,-87.674226,41.97581098,-87.6795099,member
0A33E7ED52E0B750,classic_bike,4/12/2024 19:18,4/12/2024 19:23,0:04:46,3,Damen Ave & Leland Ave,TA1307000158,Damen Ave & Foster Ave,KA1504000149,41.967081,-87.679076,41.97581098,-87.6795099,member
8162488B04E3B1FB,electric_bike,12/12/2024 17:55,12/12/2024 17:59,0:03:38,4,Ravenswood Ave & Lawrence Ave,TA1309000066,Damen Ave & Foster Ave,KA1504000149,41.968445,-87.674226,41.97581098,-87.6795099,member
4841AB6CDA3205F2,electric_bike,11/12/2024 11:22,11/12/2024 11:25,0:02:59,3,Ravenswood Ave & Lawrence Ave,TA1309000066,Damen Ave & Foster Ave,KA1504000149,41.968445,-87.674226,41.97581098,-87.6795099,member
F48E4964FD1670A3,electric_bike,20/12/2024 17:07,20/12/2024 17:10,0:03:24,5,Ravenswood Ave & Lawrence Ave,TA1309000066,Damen Ave & Foster Ave,KA1504000149,41.968445,-87.674226,41.97581098,-87.6795099,member
5481B39C33F3DAFB,electric_bike,17/12/2024 14:42,17/12/2024 14:45,0:03:32,2,Damen Ave & Leland Ave,TA1307000158,Damen Ave & Foster Ave,KA1504000149,41.967081,-87.679076,41.97581098,-87.6795099,member
0BCDE48B8F481E9A,classic_bike,1/12/2024 9:44,1/12/2024 9:46,0:02:15,7,Aberdeen St & Jackson Blvd,13157,Peoria St & Jackson Blvd,13158,41.87772613,-87.65478743,41.8776416,-87.64961779,member
463D5BCFD178724E,classic_bike,21/12/2024 16:04,21/12/2024 16:12,0:07:38,6,Clark St & Wellington Ave,TA1307000136,Southport Ave & Wellington Ave,TA1307000006,41.93649682,-87.64753866,41.93577462,-87.66360015,member
5D0B24A361477C8F,electric_bike,19/12/2024 0:52,19/12/2024 0:56,0:04:16,4,Clark St & Armitage Ave,13146,Stockton Dr & Wrightwood Ave,13276,41.918306,-87.636282,41.93132,-87.638742,member
84BE9A686995487F,electric_bike,22/12/2024 0:07,22/12/2024 0:11,0:03:57,7,Clark St & Armitage Ave,13146,Stockton Dr & Wrightwood Ave,13276,41.918306,-87.636282,41.93132,-87.638742,member
EA1A3D1F102ED624,electric_bike,13/12/2024 17:03,13/12/2024 17:10,0:06:30,5,Rush St & Hubbard St,KA1503000044,Rush St & Cedar St,KA1504000133,41.8901937,-87.6263206,41.9023087,-87.62769053,member
1DCF1D41A81825C2,classic_bike,5/12/2024 19:25,5/12/2024 19:31,0:06:22,4,Clark St & Armitage Ave,13146,Stockton Dr & Wrightwood Ave,13276,41.918306,-87.636282,41.93132,-87.638742,member
B29C7B4B4F88A42F,classic_bike,8/12/2024 13:12,8/12/2024 13:22,0:09:35,7,Ogden Ave & Chicago Ave,TA1305000020,Wells St & Walton St,TA1306000011,41.89636246,-87.65406127,41.89993001,-87.63443007,casual
3FBBD694E5035F9C,classic_bike,2/12/2024 12:39,2/12/2024 12:43,0:03:58,1,2112 W Peterson Ave,KA1504000155,Peterson/Ridge Metra,24458,41.991178,-87.683593,41.9918,-87.67489,member
6F0F9BD73B6D7D43,classic_bike,17/12/2024 19:09,17/12/2024 19:31,0:21:52,2,Paulina St & Flournoy St,KA1504000104,Wells St & Walton St,TA1306000011,41.87306109,-87.66913489,41.89993001,-87.63443007,member
C91D66C1D189D6FE,electric_bike,3/12/2024 14:23,3/12/2024 14:48,0:25:07,2,Franklin St & Jackson Blvd,TA1305000025,Rush St & Cedar St,KA1504000133,41.87770796,-87.63532114,41.9023087,-87.62769053,casual
3C94E9A99CE605C7,classic_bike,7/12/2024 11:47,7/12/2024 12:24,0:37:05,6,Michigan Ave & Ida B Wells Dr,TA1305000010,Wells St & Walton St,TA1306000011,41.876203,-87.624464,41.89993001,-87.63443007,casual
33B7EAB9403B0749,classic_bike,10/12/2024 17:13,10/12/2024 17:45,0:32:02,2,Franklin St & Jackson Blvd,TA1305000025,Stockton Dr & Wrightwood Ave,13276,41.87770796,-87.63532114,41.93132,-87.638742,member
F25C9BF034B75CFD,classic_bike,4/12/2024 16:08,4/12/2024 16:44,0:36:16,3,Franklin St & Jackson Blvd,TA1305000025,Stockton Dr & Wrightwood Ave,13276,41.87770796,-87.63532114,41.93132,-87.638742,member
7434B1AC95BC9DF3,electric_bike,23/12/2024 16:43,23/12/2024 16:54,0:11:42,1,Franklin St & Jackson Blvd,TA1305000025,Rush St & Cedar St,KA1504000133,41.87770796,-87.63532114,41.9023087,-87.62769053,member
1AE547C4656D82E9,classic_bike,7/12/2024 16:53,7/12/2024 17:01,0:08:18,6,Kingsbury St & Kinzie St,KA1503000043,Wells St & Walton St,TA1306000011,41.88917683,-87.63850577,41.89993001,-87.63443007,member
95C2B7F127CA2804,classic_bike,30/12/2024 19:22,30/12/2024 19:30,0:07:38,1,Kingsbury St & Kinzie St,KA1503000043,Wells St & Walton St,TA1306000011,41.88917683,-87.63850577,41.89993001,-87.63443007,member
2A44B21FCA90915B,electric_bike,18/12/2024 19:06,18/12/2024 19:13,0:06:46,3,Kingsbury St & Kinzie St,KA1503000043,Rush St & Cedar St,KA1504000133,41.88917683,-87.63850577,41.9023087,-87.62769053,casual
5B0179466949064C,classic_bike,30/12/2024 12:01,30/12/2024 12:38,0:37:02,1,Wilton Ave & Belmont Ave,TA1307000134,Stockton Dr & Wrightwood Ave,13276,41.94023192,-87.65294373,41.93132,-87.638742,casual
CCA1C6C0AE1503CC,classic_bike,8/12/2024 19:27,8/12/2024 19:40,0:13:34,7,Larrabee St & Webster Ave,13193,Rush St & Cedar St,KA1504000133,41.921822,-87.64414,41.9023087,-87.62769053,casual
A78E10C5F73EF543,electric_bike,6/12/2024 20:39,6/12/2024 20:47,0:07:31,5,Kingsbury St & Kinzie St,KA1503000043,Rush St & Cedar St,KA1504000133,41.88917683,-87.63850577,41.9023087,-87.62769053,casual
5E37B109A9C72648,electric_bike,7/12/2024 16:26,7/12/2024 16:33,0:07:44,6,Kingsbury St & Kinzie St,KA1503000043,Rush St & Cedar St,KA1504000133,41.88917683,-87.63850577,41.9023087,-87.62769053,casual
5364EA4F87193CD8,classic_bike,17/12/2024 9:58,17/12/2024 10:06,0:07:52,2,Larrabee St & Webster Ave,13193,Stockton Dr & Wrightwood Ave,13276,41.921822,-87.64414,41.93132,-87.638742,member
B744786340310F74,electric_bike,20/12/2024 14:45,20/12/2024 14:54,0:09:02,5,Kingsbury St & Kinzie St,KA1503000043,Rush St & Cedar St,KA1504000133,41.88917683,-87.63850577,41.9023087,-87.62769053,member
BCE87D0EA81CC26D,electric_bike,6/12/2024 15:41,6/12/2024 15:46,0:05:05,5,Larrabee St & Webster Ave,13193,Stockton Dr & Wrightwood Ave,13276,41.921822,-87.64414,41.93132,-87.638742,member
74EE55E9406C32C1,electric_bike,16/12/2024 16:27,16/12/2024 16:32,0:04:50,1,Larrabee St & Webster Ave,13193,Stockton Dr & Wrightwood Ave,13276,41.921822,-87.64414,41.93132,-87.638742,member
ED99EDB88BBCE287,electric_bike,5/12/2024 15:44,5/12/2024 15:51,0:06:19,4,Larrabee St & Webster Ave,13193,Stockton Dr & Wrightwood Ave,13276,41.921822,-87.64414,41.93132,-87.638742,member
355E9F7F71945EB5,electric_bike,1/12/2024 13:47,1/12/2024 13:55,0:07:35,7,Kingsbury St & Kinzie St,KA1503000043,Rush St & Cedar St,KA1504000133,41.88917683,-87.63850577,41.9023087,-87.62769053,member
C4AB8A9ED75D0073,classic_bike,9/12/2024 22:48,9/12/2024 22:57,0:08:33,1,Wilton Ave & Belmont Ave,TA1307000134,Stockton Dr & Wrightwood Ave,13276,41.94023192,-87.65294373,41.93132,-87.638742,member
4DA91B94B3ED6D29,classic_bike,6/12/2024 17:03,6/12/2024 17:09,0:06:04,5,Larrabee St & Webster Ave,13193,Stockton Dr & Wrightwood Ave,13276,41.921822,-87.64414,41.93132,-87.638742,member
B3B814F14EB34817,classic_bike,31/12/2024 23:25,31/12/2024 23:35,0:10:39,2,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.902973,-87.63128,41.9023087,-87.62769053,casual
4DA530CCE4D476AC,classic_bike,4/12/2024 18:17,4/12/2024 18:47,0:29:41,3,Wabash Ave & 9th St,TA1309000010,Wells St & Walton St,TA1306000011,41.870769,-87.625734,41.89993001,-87.63443007,casual
329301D17B74C973,classic_bike,9/12/2024 19:25,9/12/2024 19:40,0:15:05,1,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.902973,-87.63128,41.9023087,-87.62769053,member
651DEF1BE5DD0AFE,classic_bike,3/12/2024 7:25,3/12/2024 7:28,0:02:25,2,Damen Ave & Cortland St,13133,Damen Ave & Charleston St,13288,41.915983,-87.677335,41.920082,-87.677855,member
3FA2ADB3F57A3284,electric_bike,23/12/2024 20:57,23/12/2024 20:59,0:01:43,1,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.902973,-87.63128,41.9023087,-87.62769053,member
F8946ACF3D14CC1A,electric_bike,6/12/2024 17:20,6/12/2024 17:22,0:01:54,5,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.9027257,-87.63161016,41.9023087,-87.62769053,member
4791A66EA6CC61D5,classic_bike,16/12/2024 1:22,16/12/2024 1:52,0:30:00,1,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
F413B4DF9034105A,electric_bike,30/12/2024 1:13,30/12/2024 1:33,0:19:27,1,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
A9847058354F610E,classic_bike,15/12/2024 1:55,15/12/2024 2:37,0:41:25,7,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
